COMID,CAT_RUN1956_ANN,ACC_RUN1956_ANN,TOT_RUN1956_ANN,source
3917070,591.12,591.12,591.12,RUN1956_ANN_CONUS
3917072,559.08,559.08,559.08,RUN1956_ANN_CONUS
3917082,603.24,603.24,603.24,RUN1956_ANN_CONUS
3917084,642.24,642.24,642.24,RUN1956_ANN_CONUS
3917106,555.48,606.96,606.96,RUN1956_ANN_CONUS
3917114,534.84,534.84,534.84,RUN1956_ANN_CONUS
3917130,484.8,530.76,530.76,RUN1956_ANN_CONUS
3917136,499.68,499.68,499.68,RUN1956_ANN_CONUS
3917138,425.4,425.4,425.4,RUN1956_ANN_CONUS
3917154,551.76,558.84,558.84,RUN1956_ANN_CONUS
3917156,463.32,463.32,463.32,RUN1956_ANN_CONUS
3917158,284.04,284.04,284.04,RUN1956_ANN_CONUS
3917160,321.36,321.36,321.36,RUN1956_ANN_CONUS
3917162,430.08,522.36,522.36,RUN1956_ANN_CONUS
3917164,431.88,431.88,431.88,RUN1956_ANN_CONUS
3917172,487.8,487.8,487.8,RUN1956_ANN_CONUS
3917176,489.48,512.52,512.52,RUN1956_ANN_CONUS
3917178,456.84,515.4,515.4,RUN1956_ANN_CONUS
3917194,554.64,554.64,554.64,RUN1956_ANN_CONUS
3917198,273.36,482.28,482.28,RUN1956_ANN_CONUS
3917200,234.36,468.6,468.6,RUN1956_ANN_CONUS
3917212,483.24,483.24,483.24,RUN1956_ANN_CONUS
3917214,309.72,309.72,309.72,RUN1956_ANN_CONUS
3917218,276.48,446.4,446.4,RUN1956_ANN_CONUS
3917220,274.8,434.64,434.64,RUN1956_ANN_CONUS
3917228,274.8,274.8,274.8,RUN1956_ANN_CONUS
3917230,194.76,194.76,194.76,RUN1956_ANN_CONUS
3917244,201,533.16,571.32,RUN1956_ANN_CONUS
3917250,533.04,533.04,533.04,RUN1956_ANN_CONUS
3917256,274.8,597.12,597.12,RUN1956_ANN_CONUS
3917268,274.8,583.92,583.92,RUN1956_ANN_CONUS
3917272,466.2,667.56,667.56,RUN1956_ANN_CONUS
3917274,278.28,278.28,278.28,RUN1956_ANN_CONUS
3917276,588.6,723.48,723.48,RUN1956_ANN_CONUS
3917278,435.12,669.12,669.12,RUN1956_ANN_CONUS
3917280,277.32,572.04,572.04,RUN1956_ANN_CONUS
3917282,410.76,629.04,629.04,RUN1956_ANN_CONUS
3917284,290.52,597.96,597.96,RUN1956_ANN_CONUS
3917286,289.8,289.8,289.8,RUN1956_ANN_CONUS
3917912,429.84,520.68,520.68,RUN1956_ANN_CONUS
3917914,393,408.84,408.84,RUN1956_ANN_CONUS
3917916,468.12,491.04,491.04,RUN1956_ANN_CONUS
3917918,376.08,495,495,RUN1956_ANN_CONUS
3917920,282.96,303.72,303.72,RUN1956_ANN_CONUS
3917922,271.44,271.44,271.44,RUN1956_ANN_CONUS
3917946,221.64,526.08,565.56,RUN1956_ANN_CONUS
3917948,224.16,463.92,463.92,RUN1956_ANN_CONUS
3917950,206.52,539.04,576.12,RUN1956_ANN_CONUS
3917956,765.12,765.12,765.12,RUN1956_ANN_CONUS
3917958,785.4,785.4,785.4,RUN1956_ANN_CONUS
3917960,767.88,767.88,767.88,RUN1956_ANN_CONUS
948010089,264.6,270.84,270.84,RUN1956_ANN_CONUS
