COMID,CAT_PPT2011_ANN,ACC_PPT2011_ANN,TOT_PPT2011_ANN,source
3917070,634.92,634.92,634.92,PPT2011_ANN_CONUS
3917072,623.52,623.52,623.52,PPT2011_ANN_CONUS
3917082,635.4,635.4,635.4,PPT2011_ANN_CONUS
3917084,632.76,632.76,632.76,PPT2011_ANN_CONUS
3917106,595.56,618.72,618.72,PPT2011_ANN_CONUS
3917114,554.16,554.16,554.16,PPT2011_ANN_CONUS
3917130,522.84,530.04,530.04,PPT2011_ANN_CONUS
3917136,539.28,539.28,539.28,PPT2011_ANN_CONUS
3917138,455.4,455.4,455.4,PPT2011_ANN_CONUS
3917154,597,604.08,604.08,PPT2011_ANN_CONUS
3917156,528.6,528.6,528.6,PPT2011_ANN_CONUS
3917158,452.76,452.76,452.76,PPT2011_ANN_CONUS
3917160,475.8,475.8,475.8,PPT2011_ANN_CONUS
3917162,483,526.68,526.68,PPT2011_ANN_CONUS
3917164,492.24,492.24,492.24,PPT2011_ANN_CONUS
3917172,547.68,547.68,547.68,PPT2011_ANN_CONUS
3917176,479.76,528.6,528.6,PPT2011_ANN_CONUS
3917178,482.28,529.32,529.32,PPT2011_ANN_CONUS
3917194,476.52,476.52,476.52,PPT2011_ANN_CONUS
3917198,431.4,516.84,516.84,PPT2011_ANN_CONUS
3917200,393.12,510,510,PPT2011_ANN_CONUS
3917212,464.52,464.52,464.52,PPT2011_ANN_CONUS
3917214,441.36,441.36,441.36,PPT2011_ANN_CONUS
3917218,442.92,460.08,460.08,PPT2011_ANN_CONUS
3917220,440.76,458.76,458.76,PPT2011_ANN_CONUS
3917228,440.76,440.76,440.76,PPT2011_ANN_CONUS
3917230,320.52,320.52,320.52,PPT2011_ANN_CONUS
3917244,329.64,500.76,551.52,PPT2011_ANN_CONUS
3917250,463.8,463.8,463.8,PPT2011_ANN_CONUS
3917256,440.76,481.8,481.8,PPT2011_ANN_CONUS
3917268,440.76,480,480,PPT2011_ANN_CONUS
3917272,452.88,495.48,495.48,PPT2011_ANN_CONUS
3917274,442.32,442.32,442.32,PPT2011_ANN_CONUS
3917276,443.76,474.72,474.72,PPT2011_ANN_CONUS
3917278,441.36,468.48,468.48,PPT2011_ANN_CONUS
3917280,441.96,461.64,461.64,PPT2011_ANN_CONUS
3917282,444,464.76,464.76,PPT2011_ANN_CONUS
3917284,448.08,463.32,463.32,PPT2011_ANN_CONUS
3917286,447.72,447.72,447.72,PPT2011_ANN_CONUS
3917912,498.96,532.2,532.2,PPT2011_ANN_CONUS
3917914,448.68,461.88,461.88,PPT2011_ANN_CONUS
3917916,482.76,473.52,473.52,PPT2011_ANN_CONUS
3917918,465.84,520.56,520.56,PPT2011_ANN_CONUS
3917920,449.76,464.28,464.28,PPT2011_ANN_CONUS
3917922,413.4,413.4,413.4,PPT2011_ANN_CONUS
3917946,334.68,497.04,547.92,PPT2011_ANN_CONUS
3917948,382.32,507.6,507.6,PPT2011_ANN_CONUS
3917950,355.44,503.88,554.4,PPT2011_ANN_CONUS
3917956,516.12,516.12,516.12,PPT2011_ANN_CONUS
3917958,493.44,493.44,493.44,PPT2011_ANN_CONUS
3917960,482.28,482.28,482.28,PPT2011_ANN_CONUS
948010089,406.2,412.68,412.68,PPT2011_ANN_CONUS
