COMID,CAT_RUN1953_ANN,ACC_RUN1953_ANN,TOT_RUN1953_ANN,source
3917070,579.24,579.24,579.24,RUN1953_ANN_CONUS
3917072,550.92,550.92,550.92,RUN1953_ANN_CONUS
3917082,513,513,513,RUN1953_ANN_CONUS
3917084,577.92,577.92,577.92,RUN1953_ANN_CONUS
3917106,474.84,534.84,534.84,RUN1953_ANN_CONUS
3917114,474.84,474.84,474.84,RUN1953_ANN_CONUS
3917130,441.96,492.24,492.24,RUN1953_ANN_CONUS
3917136,425.52,425.52,425.52,RUN1953_ANN_CONUS
3917138,372.96,372.96,372.96,RUN1953_ANN_CONUS
3917154,522.96,533.4,533.4,RUN1953_ANN_CONUS
3917156,412.44,412.44,412.44,RUN1953_ANN_CONUS
3917158,134.04,134.04,134.04,RUN1953_ANN_CONUS
3917160,186.12,186.12,186.12,RUN1953_ANN_CONUS
3917162,380.52,482.52,482.52,RUN1953_ANN_CONUS
3917164,329.28,329.28,329.28,RUN1953_ANN_CONUS
3917172,427.08,427.08,427.08,RUN1953_ANN_CONUS
3917176,430.32,469.32,469.32,RUN1953_ANN_CONUS
3917178,397.32,474.24,474.24,RUN1953_ANN_CONUS
3917194,560.04,560.04,560.04,RUN1953_ANN_CONUS
3917198,123.84,423.36,423.36,RUN1953_ANN_CONUS
3917200,98.16,402.84,402.84,RUN1953_ANN_CONUS
3917212,424.92,424.92,424.92,RUN1953_ANN_CONUS
3917214,195.24,195.24,195.24,RUN1953_ANN_CONUS
3917218,145.32,375.48,375.48,RUN1953_ANN_CONUS
3917220,148.08,359.88,359.88,RUN1953_ANN_CONUS
3917228,148.08,148.08,148.08,RUN1953_ANN_CONUS
3917230,65.04,65.04,65.04,RUN1953_ANN_CONUS
3917244,69.96,500.64,561.72,RUN1953_ANN_CONUS
3917250,498.24,498.24,498.24,RUN1953_ANN_CONUS
3917256,148.08,591.6,591.6,RUN1953_ANN_CONUS
3917268,148.08,573.48,573.48,RUN1953_ANN_CONUS
3917272,407.28,691.08,691.08,RUN1953_ANN_CONUS
3917274,151.44,151.44,151.44,RUN1953_ANN_CONUS
3917276,561.36,794.88,794.88,RUN1953_ANN_CONUS
3917278,359.76,712.8,712.8,RUN1953_ANN_CONUS
3917280,150.6,570.72,570.72,RUN1953_ANN_CONUS
3917282,323.28,652.68,652.68,RUN1953_ANN_CONUS
3917284,163.68,607.8,607.8,RUN1953_ANN_CONUS
3917286,163.08,163.08,163.08,RUN1953_ANN_CONUS
3917912,368.76,480.96,480.96,RUN1953_ANN_CONUS
3917914,366.48,375,375,RUN1953_ANN_CONUS
3917916,433.44,475.68,475.68,RUN1953_ANN_CONUS
3917918,266.4,442.08,442.08,RUN1953_ANN_CONUS
3917920,131.88,161.28,161.28,RUN1953_ANN_CONUS
3917922,107.52,107.52,107.52,RUN1953_ANN_CONUS
3917946,86.64,491.4,553.92,RUN1953_ANN_CONUS
3917948,87.72,396.84,396.84,RUN1953_ANN_CONUS
3917950,75.72,508.32,568.08,RUN1953_ANN_CONUS
3917956,828.72,828.72,828.72,RUN1953_ANN_CONUS
3917958,890.4,890.4,890.4,RUN1953_ANN_CONUS
3917960,878.76,878.76,878.76,RUN1953_ANN_CONUS
948010089,100.32,106.92,106.92,RUN1953_ANN_CONUS
