COMID,CAT_PPT1989_ANN,ACC_PPT1989_ANN,TOT_PPT1989_ANN,source
3917070,710.64,710.64,710.64,PPT1989_ANN_CONUS
3917072,683.88,683.88,683.88,PPT1989_ANN_CONUS
3917082,678.24,678.24,678.24,PPT1989_ANN_CONUS
3917084,698.04,698.04,698.04,PPT1989_ANN_CONUS
3917106,644.4,676.44,676.44,PPT1989_ANN_CONUS
3917114,645.24,645.24,645.24,PPT1989_ANN_CONUS
3917130,604.68,626.52,626.52,PPT1989_ANN_CONUS
3917136,591,591,591,PPT1989_ANN_CONUS
3917138,522.36,522.36,522.36,PPT1989_ANN_CONUS
3917154,669.6,677.16,677.16,PPT1989_ANN_CONUS
3917156,618.72,618.72,618.72,PPT1989_ANN_CONUS
3917158,393,393,393,PPT1989_ANN_CONUS
3917160,422.4,422.4,422.4,PPT1989_ANN_CONUS
3917162,585,623.4,623.4,PPT1989_ANN_CONUS
3917164,535.44,535.44,535.44,PPT1989_ANN_CONUS
3917172,602.88,602.88,602.88,PPT1989_ANN_CONUS
3917176,587.28,622.56,622.56,PPT1989_ANN_CONUS
3917178,604.08,625.44,625.44,PPT1989_ANN_CONUS
3917194,654.72,654.72,654.72,PPT1989_ANN_CONUS
3917198,381.24,590.76,590.76,PPT1989_ANN_CONUS
3917200,355.8,576.24,576.24,PPT1989_ANN_CONUS
3917230,308.88,308.88,308.88,PPT1989_ANN_CONUS
3917244,315.72,562.44,578.4,PPT1989_ANN_CONUS
3917912,599.88,627,627,PPT1989_ANN_CONUS
3917914,514.8,525.96,525.96,PPT1989_ANN_CONUS
3917916,578.4,598.56,598.56,PPT1989_ANN_CONUS
3917918,477.72,603.84,603.84,PPT1989_ANN_CONUS
3917920,390.96,408.24,408.24,PPT1989_ANN_CONUS
3917922,367.68,367.68,367.68,PPT1989_ANN_CONUS
3917946,317.4,556.92,574.08,PPT1989_ANN_CONUS
3917948,347.16,571.92,571.92,PPT1989_ANN_CONUS
3917950,332.04,566.76,581.76,PPT1989_ANN_CONUS
948010089,362.16,367.2,367.2,PPT1989_ANN_CONUS
