COMID,CAT_PPT1957_ANN,ACC_PPT1957_ANN,TOT_PPT1957_ANN,source
3917070,1046.64,1046.64,1046.64,PPT1957_ANN_CONUS
3917072,1012.2,1012.2,1012.2,PPT1957_ANN_CONUS
3917082,1048.32,1048.32,1048.32,PPT1957_ANN_CONUS
3917084,1048.68,1048.68,1048.68,PPT1957_ANN_CONUS
3917106,991.44,1026.72,1026.72,PPT1957_ANN_CONUS
3917114,931.2,931.2,931.2,PPT1957_ANN_CONUS
3917130,894,968.04,968.04,PPT1957_ANN_CONUS
3917136,915.96,915.96,915.96,PPT1957_ANN_CONUS
3917138,799.92,799.92,799.92,PPT1957_ANN_CONUS
3917154,981.96,993.84,993.84,PPT1957_ANN_CONUS
3917156,883.8,883.8,883.8,PPT1957_ANN_CONUS
3917158,571.8,571.8,571.8,PPT1957_ANN_CONUS
3917160,597.72,597.72,597.72,PPT1957_ANN_CONUS
3917162,850.8,957.36,957.36,PPT1957_ANN_CONUS
3917164,740.28,740.28,740.28,PPT1957_ANN_CONUS
3917172,860.04,860.04,860.04,PPT1957_ANN_CONUS
3917176,877.2,939.36,939.36,PPT1957_ANN_CONUS
3917178,869.64,947.88,947.88,PPT1957_ANN_CONUS
3917194,1053.24,1053.24,1053.24,PPT1957_ANN_CONUS
3917198,561.36,883.2,883.2,PPT1957_ANN_CONUS
3917200,534.48,860.52,860.52,PPT1957_ANN_CONUS
3917230,454.8,454.8,454.8,PPT1957_ANN_CONUS
3917244,464.64,985.92,1062,PPT1957_ANN_CONUS
3917912,848.64,954.72,954.72,PPT1957_ANN_CONUS
3917914,812.76,827.64,827.64,PPT1957_ANN_CONUS
3917916,880.44,946.2,946.2,PPT1957_ANN_CONUS
3917918,695.52,904.56,904.56,PPT1957_ANN_CONUS
3917920,568.92,584.88,584.88,PPT1957_ANN_CONUS
3917922,534.36,534.36,534.36,PPT1957_ANN_CONUS
3917946,474.84,974.52,1052.4,PPT1957_ANN_CONUS
3917948,520.8,854.16,854.16,PPT1957_ANN_CONUS
3917950,491.16,995.28,1069.68,PPT1957_ANN_CONUS
948010089,528.12,533.76,533.76,PPT1957_ANN_CONUS
