COMID,CAT_TAV1966_ANN,ACC_TAV1966_ANN,TOT_TAV1966_ANN,source
3917070,7.81,7.81,7.81,TAV1966_ANN_CONUS
3917072,7.97,7.97,7.97,TAV1966_ANN_CONUS
3917082,7.49,7.49,7.49,TAV1966_ANN_CONUS
3917084,7.26,7.26,7.26,TAV1966_ANN_CONUS
3917106,7.62,7.41,7.41,TAV1966_ANN_CONUS
3917114,7.71,7.71,7.71,TAV1966_ANN_CONUS
3917130,7.82,7.75,7.75,TAV1966_ANN_CONUS
3917136,7.75,7.75,7.75,TAV1966_ANN_CONUS
3917138,7.88,7.88,7.88,TAV1966_ANN_CONUS
3917154,7.86,7.85,7.85,TAV1966_ANN_CONUS
3917156,8.22,8.22,8.22,TAV1966_ANN_CONUS
3917158,9.62,9.62,9.62,TAV1966_ANN_CONUS
3917160,9.36,9.36,9.36,TAV1966_ANN_CONUS
3917162,8.15,7.78,7.78,TAV1966_ANN_CONUS
3917164,8.85,8.85,8.85,TAV1966_ANN_CONUS
3917172,8.44,8.44,8.44,TAV1966_ANN_CONUS
3917176,8.68,7.93,7.93,TAV1966_ANN_CONUS
3917178,8.42,7.86,7.86,TAV1966_ANN_CONUS
3917194,7.9,7.9,7.9,TAV1966_ANN_CONUS
3917198,9.92,8.2,8.2,TAV1966_ANN_CONUS
3917200,10.35,8.32,8.32,TAV1966_ANN_CONUS
3917230,10.89,10.89,10.89,TAV1966_ANN_CONUS
3917244,10.83,8.44,8.46,TAV1966_ANN_CONUS
3917912,8.28,7.82,7.82,TAV1966_ANN_CONUS
3917914,8.12,8.06,8.06,TAV1966_ANN_CONUS
3917916,7.92,7.95,7.95,TAV1966_ANN_CONUS
3917918,9.19,8.1,8.1,TAV1966_ANN_CONUS
3917920,9.65,9.49,9.49,TAV1966_ANN_CONUS
3917922,10.04,10.04,10.04,TAV1966_ANN_CONUS
3917946,11.06,8.5,8.5,TAV1966_ANN_CONUS
3917948,10.43,8.36,8.36,TAV1966_ANN_CONUS
3917950,10.63,8.4,8.43,TAV1966_ANN_CONUS
948010089,10.12,10.04,10.04,TAV1966_ANN_CONUS
