COMID,CAT_PPT1965_ANN,ACC_PPT1965_ANN,TOT_PPT1965_ANN,source
3917070,692.28,692.28,692.28,PPT1965_ANN_CONUS
3917072,673.32,673.32,673.32,PPT1965_ANN_CONUS
3917082,710.16,710.16,710.16,PPT1965_ANN_CONUS
3917084,701.88,701.88,701.88,PPT1965_ANN_CONUS
3917106,683.76,695.4,695.4,PPT1965_ANN_CONUS
3917114,619.44,619.44,619.44,PPT1965_ANN_CONUS
3917130,637.8,690.6,690.6,PPT1965_ANN_CONUS
3917136,645.84,645.84,645.84,PPT1965_ANN_CONUS
3917138,587.4,587.4,587.4,PPT1965_ANN_CONUS
3917154,653.04,660.36,660.36,PPT1965_ANN_CONUS
3917156,588.24,588.24,588.24,PPT1965_ANN_CONUS
3917158,364.32,364.32,364.32,PPT1965_ANN_CONUS
3917160,379.92,379.92,379.92,PPT1965_ANN_CONUS
3917162,610.44,682.2,682.2,PPT1965_ANN_CONUS
3917164,481.44,481.44,481.44,PPT1965_ANN_CONUS
3917172,566.28,566.28,566.28,PPT1965_ANN_CONUS
3917176,622.32,659.52,659.52,PPT1965_ANN_CONUS
3917178,613.44,668.04,668.04,PPT1965_ANN_CONUS
3917194,793.2,793.2,793.2,PPT1965_ANN_CONUS
3917198,349.8,613.56,613.56,PPT1965_ANN_CONUS
3917200,323.28,595.08,595.08,PPT1965_ANN_CONUS
3917230,258.36,258.36,258.36,PPT1965_ANN_CONUS
3917244,275.16,663.6,715.8,PPT1965_ANN_CONUS
3917912,567.84,673.92,673.92,PPT1965_ANN_CONUS
3917914,571.2,582.12,582.12,PPT1965_ANN_CONUS
3917916,659.64,699.36,699.36,PPT1965_ANN_CONUS
3917918,468.12,630.84,630.84,PPT1965_ANN_CONUS
3917920,361.8,372.12,372.12,PPT1965_ANN_CONUS
3917922,329.28,329.28,329.28,PPT1965_ANN_CONUS
3917946,273.84,654.96,708.6,PPT1965_ANN_CONUS
3917948,314.04,589.8,589.8,PPT1965_ANN_CONUS
3917950,295.2,670.56,721.44,PPT1965_ANN_CONUS
948010089,325.44,328.92,328.92,PPT1965_ANN_CONUS
