COMID,CAT_TAV1959_ANN,ACC_TAV1959_ANN,TOT_TAV1959_ANN,source
3917070,7.55,7.55,7.55,TAV1959_ANN_CONUS
3917072,7.7,7.7,7.7,TAV1959_ANN_CONUS
3917082,7.28,7.28,7.28,TAV1959_ANN_CONUS
3917084,7.07,7.07,7.07,TAV1959_ANN_CONUS
3917106,7.4,7.21,7.21,TAV1959_ANN_CONUS
3917114,7.46,7.46,7.46,TAV1959_ANN_CONUS
3917130,7.54,7.52,7.52,TAV1959_ANN_CONUS
3917136,7.52,7.52,7.52,TAV1959_ANN_CONUS
3917138,7.63,7.63,7.63,TAV1959_ANN_CONUS
3917154,7.59,7.58,7.58,TAV1959_ANN_CONUS
3917156,7.92,7.92,7.92,TAV1959_ANN_CONUS
3917158,9.4,9.4,9.4,TAV1959_ANN_CONUS
3917160,9.15,9.15,9.15,TAV1959_ANN_CONUS
3917162,7.84,7.54,7.54,TAV1959_ANN_CONUS
3917164,8.59,8.59,8.59,TAV1959_ANN_CONUS
3917172,8.17,8.17,8.17,TAV1959_ANN_CONUS
3917176,8.39,7.68,7.68,TAV1959_ANN_CONUS
3917178,8.11,7.61,7.61,TAV1959_ANN_CONUS
3917194,7.66,7.66,7.66,TAV1959_ANN_CONUS
3917198,9.72,7.95,7.95,TAV1959_ANN_CONUS
3917200,10.21,8.07,8.07,TAV1959_ANN_CONUS
3917230,10.79,10.79,10.79,TAV1959_ANN_CONUS
3917244,10.73,8.24,8.24,TAV1959_ANN_CONUS
3917912,7.96,7.57,7.57,TAV1959_ANN_CONUS
3917914,7.91,7.85,7.85,TAV1959_ANN_CONUS
3917916,7.65,7.72,7.72,TAV1959_ANN_CONUS
3917918,8.94,7.85,7.85,TAV1959_ANN_CONUS
3917920,9.43,9.27,9.27,TAV1959_ANN_CONUS
3917922,9.83,9.83,9.83,TAV1959_ANN_CONUS
3917946,11,8.3,8.28,TAV1959_ANN_CONUS
3917948,10.29,8.11,8.11,TAV1959_ANN_CONUS
3917950,10.51,8.2,8.2,TAV1959_ANN_CONUS
948010089,9.93,9.84,9.84,TAV1959_ANN_CONUS
